ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
12785367,JF346384,08/06/2022 08:00:00 AM,057XX S TALMAN AVE,051A,ASSAULT,AGGRAVATED - HANDGUN,RESIDENCE,false,true,0824,008,16,63,04A,1159689,1866435,2022,11/12/2022 03:46:21 PM,41.789209814,-87.690012969,"(41.789209814, -87.690012969)"
12783513,JF344287,07/28/2022 08:48:00 AM,041XX W 58TH PL,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,RESIDENCE,false,false,0813,008,13,62,11,1149808,1865490,2022,11/12/2022 03:46:21 PM,41.786813764,-87.726268229,"(41.786813764, -87.726268229)"
12778817,JF338847,07/30/2022 08:45:00 PM,051XX S CICERO AVE,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,false,false,0815,008,14,56,06,1145225,1870231,2022,11/12/2022 03:46:21 PM,41.799911401,-87.742952841,"(41.799911401, -87.742952841)"
12789267,JF351080,08/10/2022 02:05:00 AM,027XX W 68TH ST,0484,BATTERY,"PROTECTED EMPLOYEE - HANDS, FISTS, FEET, NO / MINOR INJURY",HOSPITAL BUILDING / GROUNDS,false,false,0831,008,17,66,08B,1159381,1859440,2022,11/12/2022 03:46:21 PM,41.770020864,-87.6913338,"(41.770020864, -87.6913338)"
12781205,JF341777,08/01/2022 10:00:00 AM,056XX S FAIRFIELD AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE - YARD (FRONT / BACK),false,false,0824,008,15,63,14,1159001,1867222,2022,11/12/2022 03:46:21 PM,41.791383549,-87.692514147,"(41.791383549, -87.692514147)"
12783807,JF344577,08/04/2022 09:21:00 PM,053XX S TRIPP AVE,0460,BATTERY,SIMPLE,ALLEY,true,false,0815,008,23,62,08B,1148936,1868950,2022,11/12/2022 03:46:21 PM,41.796325393,-87.729376369,"(41.796325393, -87.729376369)"
12781398,JF341951,08/01/2022 12:00:00 AM,068XX S KENNETH AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,false,false,0833,008,13,65,11,1147888,1858902,2022,11/12/2022 03:46:21 PM,41.768772195,-87.733476572,"(41.768772195, -87.733476572)"
12787426,JF348937,08/08/2022 12:20:00 PM,052XX W 64TH ST,0560,ASSAULT,SIMPLE,SIDEWALK,false,false,0813,008,13,64,08A,1142659,1861500,2022,11/12/2022 03:46:21 PM,41.776000042,-87.752579533,"(41.776000042, -87.752579533)"
12782191,JF341446,08/02/2022 01:00:00 PM,072XX S MAPLEWOOD AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,RESIDENCE,false,true,0832,008,18,66,07,1160628,1856542,2022,11/12/2022 03:46:21 PM,41.762042697,-87.686842638,"(41.762042697, -87.686842638)"
12785351,JF346426,08/02/2022 09:00:00 AM,062XX S KILDARE AVE,1122,DECEPTIVE PRACTICE,COUNTERFEIT CHECK,RESIDENCE,false,false,0813,008,23,65,10,1148778,1862855,2022,11/12/2022 03:46:21 PM,41.779602797,-87.73011259,"(41.779602797, -87.73011259)"
12779320,JF339326,07/31/2022 10:20:00 PM,065XX S ALBANY AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,false,true,0831,008,17,66,08B,1156842,1861200,2022,11/12/2022 03:46:21 PM,41.774902198,-87.700593313,"(41.774902198, -87.700593313)"
12779357,JF339371,07/31/2022 11:40:00 PM,061XX S SPAULDING AVE,0560,ASSAULT,SIMPLE,APARTMENT,false,true,0823,008,23,66,08A,1155451,1863545,2022,11/12/2022 03:46:21 PM,41.781365201,-87.705629817,"(41.781365201, -87.705629817)"
12783910,JF343465,08/03/2022 10:35:00 PM,067XX S CLAREMONT AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,ALLEY,false,false,0832,008,17,66,14,1161895,1859872,2022,11/12/2022 03:46:21 PM,41.771154468,-87.682106496,"(41.771154468, -87.682106496)"
12784246,JF345043,08/04/2022 08:30:00 PM,056XX S NATCHEZ AVE,0560,ASSAULT,SIMPLE,RESIDENCE - PORCH / HALLWAY,false,false,0811,008,13,56,08A,1134012,1866501,2022,11/12/2022 03:46:21 PM,41.789879586,-87.784162341,"(41.789879586, -87.784162341)"
12788867,JF350624,08/09/2022 12:17:00 AM,065XX S WESTERN AVE,1330,CRIMINAL TRESPASS,TO LAND,RESTAURANT,false,false,0832,008,16,66,26,1161496,1861276,2022,11/12/2022 03:46:21 PM,41.775015522,-87.683530209,"(41.775015522, -87.683530209)"
12786975,JF348358,08/07/2022 11:07:00 PM,031XX W MARQUETTE RD,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,SIDEWALK,true,false,0831,008,17,66,15,1156638,1860031,2022,11/12/2022 03:46:21 PM,41.771698404,-87.701372644,"(41.771698404, -87.701372644)"
12787831,JF349292,08/02/2022 12:00:00 AM,078XX S KEELER AVE,1242,DECEPTIVE PRACTICE,COMPUTER FRAUD,RESIDENCE,false,false,0834,008,18,70,11,1149877,1852425,2022,11/12/2022 03:46:21 PM,41.750959914,-87.726353297,"(41.750959914, -87.726353297)"
12781249,JF341716,08/02/2022 12:00:00 PM,058XX S TRUMBULL AVE,5000,OTHER OFFENSE,OTHER CRIME AGAINST PERSON,VEHICLE NON-COMMERCIAL,false,false,0822,008,23,63,26,1154382,1865596,2022,11/12/2022 03:46:21 PM,41.787014797,-87.709494493,"(41.787014797, -87.709494493)"
12785891,JF347087,08/06/2022 05:30:00 PM,061XX S ARCHER AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,GROCERY FOOD STORE,false,false,0811,008,23,56,11,1137711,1868195,2022,11/12/2022 03:46:21 PM,41.794462581,-87.770558224,"(41.794462581, -87.770558224)"
12779283,JF339361,07/31/2022 11:00:00 PM,065XX S WESTERN AVE,2027,NARCOTICS,POSSESS - CRACK,STREET,true,false,0832,008,16,66,18,1161497,1861256,2022,11/12/2022 03:46:21 PM,41.774960618,-87.683527097,"(41.774960618, -87.683527097)"
12784992,JF345966,08/05/2022 10:21:00 PM,050XX S KILDARE AVE,041A,BATTERY,AGGRAVATED - HANDGUN,SIDEWALK,false,false,0815,008,14,57,04B,1148548,1870863,2022,11/12/2022 03:46:21 PM,41.801582428,-87.730750037,"(41.801582428, -87.730750037)"
12780030,JF340331,07/13/2022 12:00:00 AM,051XX W 55TH ST,1206,DECEPTIVE PRACTICE,"THEFT BY LESSEE, MOTOR VEHICLE",STREET,false,false,0814,008,23,56,11,1142940,1867661,2022,11/12/2022 03:46:21 PM,41.79290166,-87.751396529,"(41.79290166, -87.751396529)"
12786472,JF347707,08/06/2022 10:00:00 AM,050XX S KILDARE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,0815,008,14,57,14,1148548,1870837,2022,11/12/2022 03:46:21 PM,41.80151108,-87.730750706,"(41.80151108, -87.730750706)"
12790194,JF352309,08/11/2022 12:25:00 AM,047XX W 51ST ST,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,false,false,0815,008,14,56,15,1145780,1870395,2022,11/12/2022 03:46:21 PM,41.800350964,-87.740913322,"(41.800350964, -87.740913322)"
12787024,JF348375,08/07/2022 08:30:00 PM,052XX S LOCKWOOD AVE,0495,BATTERY,AGGRAVATED OF A SENIOR CITIZEN,STREET,true,false,0814,008,14,56,04B,1141914,1869462,2022,11/12/2022 03:46:21 PM,41.797862901,-87.755114398,"(41.797862901, -87.755114398)"
12788364,JF342703,08/03/2022 12:54:00 PM,062XX S ARTESIAN AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,false,true,0825,008,16,66,08B,1161108,1863278,2022,11/12/2022 03:46:21 PM,41.780517324,-87.684897231,"(41.780517324, -87.684897231)"
12779227,JF339254,07/31/2022 07:03:00 PM,063XX S TROY ST,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,false,true,0823,008,17,66,08A,1156476,1862453,2022,11/12/2022 03:46:21 PM,41.778347998,-87.701901301,"(41.778347998, -87.701901301)"
12789433,JF351370,08/09/2022 02:00:00 AM,039XX W 67TH PL,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,0833,008,13,65,14,1151229,1859549,2022,11/12/2022 03:46:21 PM,41.770483074,-87.721213074,"(41.770483074, -87.721213074)"
12787434,JF348782,08/05/2022 07:30:00 PM,050XX S ARCHER AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,COMMERCIAL / BUSINESS OFFICE,false,false,0815,008,14,57,14,1149106,1870611,2022,11/12/2022 03:46:21 PM,41.80088015,-87.728710114,"(41.80088015, -87.728710114)"
12789461,JF351345,08/10/2022 10:00:00 AM,024XX W 72ND ST,1477,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,STREET,false,false,0832,008,18,66,15,1161195,1856840,2022,11/12/2022 03:46:21 PM,41.76284874,-87.684756266,"(41.76284874, -87.684756266)"
12778704,JF338357,07/31/2022 06:00:00 AM,069XX S WESTERN AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,true,false,0832,008,17,66,15,1161571,1858676,2022,11/12/2022 03:46:21 PM,41.7678792,-87.683327303,"(41.7678792, -87.683327303)"
12783878,JF344622,08/04/2022 10:30:00 PM,054XX S LONG AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,RESIDENCE,false,false,0814,008,23,56,07,1141288,1867982,2022,11/12/2022 03:46:21 PM,41.793813065,-87.757446446,"(41.793813065, -87.757446446)"
12781225,JF341681,08/02/2022 02:11:00 PM,062XX S CLAREMONT AVE,0460,BATTERY,SIMPLE,APARTMENT,true,false,0825,008,16,66,08B,1161797,1863252,2022,11/12/2022 03:46:21 PM,41.780431691,-87.682371945,"(41.780431691, -87.682371945)"
12782795,JF343431,08/03/2022 11:30:00 PM,066XX S SPAULDING AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,true,true,0831,008,15,66,14,1155541,1860130,2022,11/12/2022 03:46:21 PM,41.771992124,-87.705391276,"(41.771992124, -87.705391276)"
12779430,JF339485,08/01/2022 03:07:00 AM,047XX S PULASKI RD,0460,BATTERY,SIMPLE,STREET,false,false,0815,008,14,57,08B,1150493,1872895,2022,11/12/2022 03:46:21 PM,41.807120895,-87.723564027,"(41.807120895, -87.723564027)"
12779692,JF339858,07/30/2022 11:00:00 PM,059XX S MOZART ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,0824,008,16,66,14,1158393,1865183,2022,11/12/2022 03:46:21 PM,41.785800664,-87.694799103,"(41.785800664, -87.694799103)"
12784488,JF344542,08/04/2022 08:40:00 PM,059XX S PULASKI RD,0860,THEFT,RETAIL THEFT,GAS STATION,false,false,0822,008,23,65,06,1150715,1865094,2022,11/12/2022 03:46:21 PM,41.785709457,-87.722952947,"(41.785709457, -87.722952947)"
12782108,JF342653,08/03/2022 01:30:00 AM,062XX S KEDZIE AVE,0810,THEFT,OVER $500,PARKING LOT / GARAGE (NON RESIDENTIAL),false,false,0823,008,23,66,06,1156125,1863132,2022,11/12/2022 03:46:21 PM,41.78021834,-87.703169855,"(41.78021834, -87.703169855)"
12780912,JF341347,08/02/2022 07:00:00 AM,061XX S KOLIN AVE,1120,DECEPTIVE PRACTICE,FORGERY,RESIDENCE,false,false,0813,008,13,65,10,1148423,1863600,2022,11/12/2022 03:46:21 PM,41.781654024,-87.731394964,"(41.781654024, -87.731394964)"
12782454,JF343182,08/01/2022 10:00:00 AM,051XX S LAMON AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,0814,008,14,56,06,1144564,1870024,2022,11/12/2022 03:46:21 PM,41.799355793,-87.745382147,"(41.799355793, -87.745382147)"
12787728,JF349291,08/08/2022 03:40:00 PM,034XX W 59TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,0822,008,23,66,08B,1154305,1865279,2022,11/12/2022 03:46:21 PM,41.786146435,-87.70978525,"(41.786146435, -87.70978525)"
12781728,JF342209,08/03/2022 12:50:00 AM,057XX S CICERO AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,VEHICLE NON-COMMERCIAL,false,true,0813,008,23,56,08B,1145654,1866253,2022,11/12/2022 03:46:21 PM,41.788987036,-87.74147999,"(41.788987036, -87.74147999)"
12780246,JF339575,07/31/2022 06:29:00 PM,063XX S WHIPPLE ST,0820,THEFT,$500 AND UNDER,RESIDENCE - PORCH / HALLWAY,false,false,0823,008,17,66,06,1157141,1862431,2022,11/12/2022 03:46:21 PM,41.778274202,-87.69946395,"(41.778274202, -87.69946395)"
12783661,JF344332,08/04/2022 04:40:00 PM,056XX S FAIRFIELD AVE,031B,ROBBERY,ARMED - OTHER FIREARM,STREET,false,false,0824,008,15,63,03,1159001,1867202,2022,11/12/2022 03:46:21 PM,41.791328666,-87.692514694,"(41.791328666, -87.692514694)"
12789627,JF351617,08/10/2022 12:00:00 AM,070XX S TALMAN AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,SIDEWALK,true,false,0831,008,17,66,15,1159922,1857918,2022,11/12/2022 03:46:21 PM,41.765833175,-87.689392478,"(41.765833175, -87.689392478)"
12790002,JF352052,08/10/2022 05:30:00 PM,058XX W 64TH PL,0560,ASSAULT,SIMPLE,APARTMENT,false,true,0812,008,13,64,08A,1138676,1861189,2022,11/12/2022 03:46:21 PM,41.775219485,-87.767188684,"(41.775219485, -87.767188684)"
12782067,JF342588,07/30/2022 03:30:00 AM,069XX S TALMAN AVE,0430,BATTERY,AGGRAVATED - OTHER DANGEROUS WEAPON,ALLEY,false,true,0831,008,17,66,04B,1159905,1858580,2022,11/12/2022 03:46:21 PM,41.76765015,-87.689436624,"(41.76765015, -87.689436624)"
12790130,JF352225,08/10/2022 08:20:00 PM,064XX S WASHTENAW AVE,0890,THEFT,FROM BUILDING,RESIDENCE,false,false,0825,008,17,66,06,1159483,1861896,2022,11/12/2022 03:46:21 PM,41.776758392,-87.690892657,"(41.776758392, -87.690892657)"
12790219,JF352332,08/11/2022 02:15:00 AM,041XX S PULASKI RD,1310,CRIMINAL DAMAGE,TO PROPERTY,PARKING LOT / GARAGE (NON RESIDENTIAL),false,false,0815,008,14,57,14,1150363,1876878,2022,11/12/2022 03:46:21 PM,41.818053345,-87.72393724,"(41.818053345, -87.72393724)"
12781237,JF341795,08/01/2022 10:30:00 PM,071XX S CHRISTIANA AVE,0560,ASSAULT,SIMPLE,RESIDENCE,false,false,0831,008,17,66,08A,1155273,1857046,2022,11/12/2022 03:46:21 PM,41.763534515,-87.706456085,"(41.763534515, -87.706456085)"
12781821,JF342279,08/03/2022 06:15:00 AM,063XX S ARTESIAN AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0825,008,16,66,07,1161129,1862546,2022,11/12/2022 03:46:21 PM,41.778508181,-87.68484048,"(41.778508181, -87.68484048)"
12782049,JF341514,08/02/2022 01:54:00 PM,071XX S WASHTENAW AVE,0460,BATTERY,SIMPLE,RESIDENCE,false,false,0831,008,18,66,08B,1159608,1857211,2022,11/12/2022 03:46:21 PM,41.763899508,-87.690562767,"(41.763899508, -87.690562767)"
12783375,JF344066,08/04/2022 10:08:00 AM,031XX W 76TH ST,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,false,true,0835,008,18,70,26,1156823,1854054,2022,11/12/2022 03:46:21 PM,41.755292862,-87.700855588,"(41.755292862, -87.700855588)"
12778349,JF338193,07/31/2022 02:09:00 AM,048XX S KILDARE AVE,1477,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,ALLEY,false,false,0815,008,14,57,15,1148511,1872173,2022,11/12/2022 03:46:21 PM,41.805177977,-87.730852056,"(41.805177977, -87.730852056)"
12781199,JF341551,08/02/2022 02:43:00 PM,035XX W 59TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,0822,008,23,63,08B,1153853,1865266,2022,11/12/2022 03:46:21 PM,41.786119744,-87.711442868,"(41.786119744, -87.711442868)"
12781077,JF341543,08/02/2022 02:30:00 PM,058XX S CLAREMONT AVE,0810,THEFT,OVER $500,STREET,false,false,0824,008,16,63,06,1161753,1865809,2022,11/12/2022 03:46:21 PM,41.787449357,-87.682462296,"(41.787449357, -87.682462296)"
12788857,JF350674,08/09/2022 05:00:00 PM,069XX S KEDZIE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,SIDEWALK,true,false,0831,008,17,66,14,1156237,1858531,2022,11/12/2022 03:46:21 PM,41.767590251,-87.702882897,"(41.767590251, -87.702882897)"
12782803,JF343450,08/04/2022 12:06:00 AM,058XX S KEDZIE AVE,0497,BATTERY,AGGRAVATED DOMESTIC BATTERY - OTHER DANGEROUS WEAPON,STREET,true,true,0824,008,14,63,04B,1156051,1865663,2022,11/12/2022 03:46:21 PM,41.787165261,-87.703373171,"(41.787165261, -87.703373171)"
12789648,JF351593,08/10/2022 12:00:00 AM,071XX S ALBANY AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,0831,008,18,66,14,1156940,1857098,2022,11/12/2022 03:46:21 PM,41.763643711,-87.700344725,"(41.763643711, -87.700344725)"
12787471,JF348980,08/08/2022 11:35:00 AM,064XX S LAMON AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,false,false,0813,008,13,64,05,1144825,1861413,2022,11/12/2022 03:46:21 PM,41.775720885,-87.7446412,"(41.775720885, -87.7446412)"
12786825,JF348031,08/07/2022 02:40:00 PM,053XX S PULASKI RD,0326,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,PARKING LOT / GARAGE (NON RESIDENTIAL),false,false,0815,008,23,62,03,1150611,1868822,2022,11/12/2022 03:46:21 PM,41.795941684,-87.723237266,"(41.795941684, -87.723237266)"
12778687,JF330993,07/24/2022 08:00:00 PM,045XX S LEAMINGTON AVE,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE - GARAGE,false,false,0814,008,22,56,05,1142786,1874148,2022,11/12/2022 03:46:21 PM,41.810705897,-87.751800303,"(41.810705897, -87.751800303)"
12787448,JF348601,08/08/2022 07:55:00 AM,063XX S CLAREMONT AVE,0560,ASSAULT,SIMPLE,OTHER (SPECIFY),false,false,0825,008,16,66,08A,1161829,1862607,2022,11/12/2022 03:46:21 PM,41.778661058,-87.68227253,"(41.778661058, -87.68227253)"
12778774,JF338349,07/31/2022 06:50:00 AM,051XX S MAJOR AVE,0460,BATTERY,SIMPLE,RESIDENCE,false,false,0811,008,14,56,08B,1139232,1869979,2022,11/12/2022 03:46:21 PM,41.799330721,-87.764937391,"(41.799330721, -87.764937391)"
12785692,JF346794,08/06/2022 02:50:00 PM,062XX W 62ND ST,0560,ASSAULT,SIMPLE,PARK PROPERTY,false,false,0812,008,13,64,08A,1135961,1862764,2022,11/12/2022 03:46:21 PM,41.779590193,-87.777104405,"(41.779590193, -87.777104405)"
12790277,JF352401,08/10/2022 08:30:00 PM,041XX W 55TH ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,0813,008,13,62,14,1149887,1867812,2022,11/12/2022 03:46:21 PM,41.79318416,-87.725918418,"(41.79318416, -87.725918418)"
12782632,JF343274,08/03/2022 08:10:00 PM,031XX W 84TH PL,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,true,0835,008,18,70,14,1157050,1848406,2022,11/12/2022 03:46:21 PM,41.739789256,-87.700175993,"(41.739789256, -87.700175993)"
12788265,JF349820,08/09/2022 03:58:00 AM,059XX W 63RD ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,true,true,0812,008,13,64,08B,1137725,1862151,2022,11/12/2022 03:46:21 PM,41.777876516,-87.770651929,"(41.777876516, -87.770651929)"
12788095,JF349734,08/09/2022 12:49:00 AM,048XX W 49TH ST,1477,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,STREET,false,false,0814,008,22,56,15,1144770,1871701,2022,11/12/2022 03:46:21 PM,41.803953877,-87.744584556,"(41.803953877, -87.744584556)"
12780504,JF340807,08/01/2022 09:30:00 AM,036XX W 55TH PL,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,true,true,0822,008,23,62,08B,1153021,1867554,2022,11/12/2022 03:46:21 PM,41.79241483,-87.714433037,"(41.79241483, -87.714433037)"
12781586,JF340912,08/02/2022 05:15:00 AM,037XX W 70TH PL,0810,THEFT,OVER $500,STREET,false,false,0833,008,13,65,06,1152731,1857599,2022,11/12/2022 03:46:21 PM,41.765102495,-87.715758596,"(41.765102495, -87.715758596)"
12787809,JF349388,08/08/2022 05:00:00 PM,031XX W 59TH ST,1320,CRIMINAL DAMAGE,TO VEHICLE,APARTMENT,false,true,0824,008,14,63,14,1156578,1865343,2022,11/12/2022 03:46:21 PM,41.786276523,-87.701449502,"(41.786276523, -87.701449502)"
12784213,JF345131,08/04/2022 08:30:00 PM,036XX W 60TH PL,0530,ASSAULT,AGGRAVATED - OTHER DANGEROUS WEAPON,STREET,false,true,0823,008,23,65,04A,1153035,1864247,2022,11/12/2022 03:46:21 PM,41.783339651,-87.714468986,"(41.783339651, -87.714468986)"
12782162,JF342597,08/03/2022 02:30:00 AM,026XX W MARQUETTE RD,0460,BATTERY,SIMPLE,SIDEWALK,false,false,0831,008,17,66,08B,1160111,1860129,2022,11/12/2022 03:46:21 PM,41.771896595,-87.688638979,"(41.771896595, -87.688638979)"
12786147,JF347186,08/06/2022 09:00:00 AM,059XX S SACRAMENTO AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,0824,008,16,66,08B,1157396,1865168,2022,11/12/2022 03:46:21 PM,41.785779762,-87.698455015,"(41.785779762, -87.698455015)"
12778393,JF338232,07/31/2022 03:29:00 AM,043XX W 55TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,true,true,0815,008,23,62,08B,1148525,1867784,2022,11/12/2022 03:46:21 PM,41.793133622,-87.730913522,"(41.793133622, -87.730913522)"
12787897,JF349335,08/08/2022 12:00:00 AM,057XX S MELVINA AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,0811,008,13,56,14,1136036,1865740,2022,11/12/2022 03:46:21 PM,41.787755548,-87.776758817,"(41.787755548, -87.776758817)"
12783542,JF344175,08/04/2022 12:11:00 PM,063XX S LECLAIRE AVE,1330,CRIMINAL TRESPASS,TO LAND,RESIDENCE - YARD (FRONT / BACK),false,false,0813,008,13,64,26,1143639,1861802,2022,11/12/2022 03:46:21 PM,41.776810565,-87.748979346,"(41.776810565, -87.748979346)"
12790068,JF352191,08/10/2022 06:30:00 PM,046XX S KOLIN AVE,0820,THEFT,$500 AND UNDER,FACTORY / MANUFACTURING BUILDING,false,false,0815,008,14,57,06,1148071,1873611,2022,11/12/2022 03:46:21 PM,41.809132517,-87.732428941,"(41.809132517, -87.732428941)"
12788102,JF349731,08/09/2022 12:01:00 AM,060XX S CAMPBELL AVE,0820,THEFT,$500 AND UNDER,RESIDENCE,false,true,0825,008,16,66,06,1160739,1864518,2022,11/12/2022 03:46:21 PM,41.783927682,-87.686215845,"(41.783927682, -87.686215845)"
12786094,JF347326,08/07/2022 02:36:00 AM,063XX S KEDZIE AVE,1477,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,STREET,false,false,0823,008,17,66,15,1156148,1862230,2022,11/12/2022 03:46:21 PM,41.777742656,-87.703109768,"(41.777742656, -87.703109768)"
12784087,JF344969,08/05/2022 01:00:00 AM,064XX S MAPLEWOOD AVE,1330,CRIMINAL TRESPASS,TO LAND,RESIDENCE - YARD (FRONT / BACK),false,false,0825,008,16,66,26,1160480,1861912,2022,11/12/2022 03:46:21 PM,41.776781802,-87.68723723,"(41.776781802, -87.68723723)"
12784969,JF344578,08/04/2022 09:09:00 PM,051XX S SPRINGFIELD AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,0822,008,23,62,08B,1151237,1870297,2022,11/12/2022 03:46:21 PM,41.799977088,-87.720903125,"(41.799977088, -87.720903125)"
12780038,JF340357,08/01/2022 04:30:00 PM,065XX S BELL AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,0832,008,16,66,06,1162528,1861276,2022,11/12/2022 03:46:21 PM,41.774994062,-87.679747021,"(41.774994062, -87.679747021)"
12778743,JF338744,07/22/2022 10:15:00 AM,042XX W 50TH ST,0520,ASSAULT,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,APARTMENT,false,false,0815,008,14,57,04A,1148790,1871128,2022,11/12/2022 03:46:21 PM,41.802304969,-87.729855696,"(41.802304969, -87.729855696)"
12787078,JF348452,08/08/2022 01:40:00 AM,051XX S KILBOURN AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,ALLEY,false,false,0815,008,23,57,14,1147235,1870049,2022,11/12/2022 03:46:21 PM,41.799373845,-87.735586134,"(41.799373845, -87.735586134)"
12784112,JF299732,06/25/2022 08:00:00 AM,043XX S SPAULDING AVE,1120,DECEPTIVE PRACTICE,FORGERY,RESIDENCE,false,false,0821,008,14,58,10,1155078,1875626,2022,11/12/2022 03:46:21 PM,41.81452463,-87.70667444,"(41.81452463, -87.70667444)"
12778410,JF337495,07/30/2022 12:44:00 PM,059XX S ROCKWELL ST,0560,ASSAULT,SIMPLE,RESIDENCE,false,false,0824,008,16,66,08A,1160058,1865157,2022,11/12/2022 03:46:21 PM,41.785695223,-87.688695094,"(41.785695223, -87.688695094)"
12785889,JF347073,08/06/2022 05:30:00 PM,061XX S ARCHER AVE,0820,THEFT,$500 AND UNDER,GROCERY FOOD STORE,false,false,0811,008,23,56,06,1137711,1868195,2022,11/12/2022 03:46:21 PM,41.794462581,-87.770558224,"(41.794462581, -87.770558224)"
12782359,JF342993,07/28/2022 08:25:00 PM,057XX S CICERO AVE,0820,THEFT,$500 AND UNDER,AIRCRAFT,false,false,0813,008,23,56,06,1145654,1866253,2022,11/12/2022 03:46:21 PM,41.788987036,-87.74147999,"(41.788987036, -87.74147999)"
12783650,JF344431,08/03/2022 05:30:00 AM,081XX S WESTERN AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,MEDICAL / DENTAL OFFICE,false,false,0835,008,18,70,15,1161788,1850707,2022,11/12/2022 03:46:21 PM,41.746006585,-87.682752791,"(41.746006585, -87.682752791)"
12785708,JF346848,08/06/2022 04:02:00 AM,031XX W 64TH ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,0823,008,17,66,14,1156623,1862026,2022,11/12/2022 03:46:21 PM,41.777173284,-87.701373891,"(41.777173284, -87.701373891)"
